_id,ilce_adi,mahalle_adi,mahalle_uavt,1980_oncesi,1980-2000_arasi,2000_sonrasi,1-4 kat_arasi,5-9 kat_arasi,9-19 kat_arasi,lon,lat,area_km2,match,vs30_point,vs30_mean,vs30_min,vs30_max,vs30_used,vs30_source,vs30_flag
780,ŞİLE,AVCIKORU,191949,29,72,26,127,0,0,29.399798,41.125558,19.86,name+spatial,375.7,338.8,219.22509765625,452.8254089355469,338.8,polygon mean,ok
781,ŞİLE,BALİBEY,40960,47,939,831,1781,36,0,29.633738,41.166006,5.491,name+spatial,405.1,472.6,312.9093322753906,600.0,472.6,polygon mean,ok
782,ŞİLE,BIÇKIDERE,191951,37,130,18,185,0,0,29.484686,41.075506,9.856,name+spatial,444.9,366.7,205.37844848632812,465.42547607421875,366.7,polygon mean,ok
783,ŞİLE,BOZGOCA,16785,4,79,13,96,0,0,29.777137,41.135401,4.089,name+spatial,497.8,472.6,370.0976257324219,600.0,472.6,polygon mean,ok
784,ŞİLE,BUCAKLI,191897,38,208,39,284,1,0,29.883813,41.124905,16.35,name+spatial,403.0,470.5,264.503173828125,600.0,470.5,polygon mean,ok
785,ŞİLE,ÇATAKLI,191899,47,46,25,118,0,0,29.804806,41.049368,17.936,name+district,464.5,499.1,332.52593994140625,743.4864501953125,499.1,polygon mean,ok
786,ŞİLE,ÇAVUŞ,40959,171,1156,451,1586,192,0,29.607463,41.16351,5.075,name+spatial,434.0,396.3,238.96826171875,600.0,396.3,polygon mean,ok
787,ŞİLE,ÇAYIRBAŞI,191867,0,415,148,557,6,0,29.648992,41.14732,4.057,name+spatial,409.2,417.3,337.2802734375,506.9460144042969,417.3,polygon mean,ok
788,ŞİLE,ÇELEBİ,191901,0,114,39,153,0,0,29.925697,41.093564,8.071,name+spatial,483.8,429.5,289.2982177734375,560.219482421875,429.5,polygon mean,ok
789,ŞİLE,ÇENGİLLİ,191929,0,95,12,107,0,0,29.688317,41.005907,12.809,name+district,423.4,394.0,267.52471923828125,473.0055847167969,394.0,polygon mean,ok
790,ŞİLE,DARLIK,191869,0,42,17,59,0,0,29.577607,41.054646,17.824,name+spatial,521.0,440.7,307.2394104003906,577.3067016601562,440.7,polygon mean,ok
791,ŞİLE,DEĞİRMENÇAYIRI,191931,0,225,101,326,0,0,29.666433,40.977517,9.206,name+district,502.1,443.7,274.73004150390625,615.2719116210938,443.7,polygon mean,ok
792,ŞİLE,DOĞANCILI,191953,0,0,714,710,4,0,29.425466,41.167486,15.471,name+spatial,271.6,363.8,225.68869018554688,600.0,363.8,polygon mean,ok
793,ŞİLE,ERENLER,191871,0,41,6,47,0,0,29.551728,41.099251,15.321,name+spatial,370.0,428.4,328.29541015625,500.4697265625,428.4,polygon mean,ok
794,ŞİLE,ESENCELİ,191955,8,25,16,49,0,0,29.399979,41.052659,19.359,name+spatial,511.4,393.4,226.65174865722656,556.5021362304688,393.4,polygon mean,ok
795,ŞİLE,GEREDELİ,191903,24,454,103,581,0,0,29.873675,41.078309,14.466,name+spatial,487.6,426.8,238.67832946777344,658.4619750976562,426.8,polygon mean,ok
796,ŞİLE,GÖÇE,191905,62,213,63,337,1,0,29.848321,41.11234,5.621,name+spatial,393.5,401.7,264.503173828125,516.48193359375,401.7,polygon mean,ok
797,ŞİLE,GÖKMAŞLI,16807,49,94,8,151,0,0,29.798968,41.107505,5.193,name+spatial,427.5,461.5,316.34881591796875,571.9341430664062,461.5,polygon mean,ok
798,ŞİLE,GÖKSU,191909,48,130,24,202,0,0,29.76806,41.088063,22.955,name+spatial,422.5,426.2,279.9636535644531,585.6082763671875,426.2,polygon mean,ok
799,ŞİLE,HACI KASIM,40958,82,173,19,240,34,0,29.609543,41.178103,0.217,name+spatial,409.1,528.2,409.0618591308594,600.0,528.2,polygon mean,ok
800,ŞİLE,HACILLI,191911,4,101,18,123,0,0,29.766615,41.041975,15.186,name+district,480.2,478.7,283.7806091308594,598.4342651367188,478.7,polygon mean,ok
801,ŞİLE,HASANLI,191933,1,122,33,156,0,0,29.659178,41.029452,11.877,name+spatial,438.6,408.5,240.08299255371094,532.0409545898438,408.5,polygon mean,ok
802,ŞİLE,İMRENDERE,191873,0,384,29,411,2,0,29.61401,41.14128,10.241,name+spatial,505.9,426.4,299.4163818359375,515.395751953125,426.4,polygon mean,ok
803,ŞİLE,İMRENLİ,191875,7,358,126,487,4,0,29.740001,41.139589,8.742,name+spatial,498.6,450.7,306.65191650390625,600.0,450.7,polygon mean,ok
804,ŞİLE,İSAKÖY,191913,45,51,30,126,0,0,29.821433,41.115173,4.438,name+spatial,545.6,457.8,316.34881591796875,571.9341430664062,457.8,polygon mean,ok
805,ŞİLE,KABAKOZ,191877,7,444,185,631,5,0,29.683187,41.142194,18.829,name+spatial,412.2,461.4,269.4545593261719,600.0,461.4,polygon mean,ok
806,ŞİLE,KADIKÖY,191915,0,83,11,94,0,0,29.907791,41.115548,3.375,name+spatial,406.2,470.6,254.6897735595703,600.0,470.6,polygon mean,ok
807,ŞİLE,KALEM,191917,55,116,26,197,0,0,29.850295,41.061869,18.935,name+spatial,713.6,514.8,306.2576599121094,721.57763671875,514.8,polygon mean,ok
808,ŞİLE,KARABEYLİ,191879,1,116,15,131,1,0,29.727314,41.109262,12.114,name+spatial,416.9,381.3,260.6517333984375,562.978271484375,381.3,polygon mean,ok
809,ŞİLE,KARACAKÖY,191881,4,205,61,268,2,0,29.762621,41.138835,7.732,name+spatial,461.4,464.9,360.13616943359375,600.0,464.9,polygon mean,ok
810,ŞİLE,KARAKİRAZ,191957,12,182,45,239,0,0,29.346042,41.177968,20.237,name+spatial,344.7,387.9,219.22509765625,600.0,387.9,polygon mean,ok
811,ŞİLE,KARAMANDERE,191883,6,127,26,159,0,0,29.596714,41.112674,11.548,name+spatial,453.3,431.0,311.1830139160156,562.3649291992188,431.0,polygon mean,ok
812,ŞİLE,KERVANSARAY,191959,15,118,24,157,0,0,29.451906,41.044413,39.512,name+spatial,381.8,398.4,205.37844848632812,548.9690551757812,398.4,polygon mean,ok
813,ŞİLE,KIZILCA,191885,140,158,83,370,11,0,,,,UNMATCHED,,,,,,none,no_geometry
814,ŞİLE,KORUCU,191887,3,105,22,130,0,0,29.578183,41.116555,4.155,name+spatial,532.6,427.7,325.5350036621094,562.3649291992188,427.7,polygon mean,ok
815,ŞİLE,KÖMÜRLÜK,191961,27,72,12,111,0,0,29.421319,41.084994,11.239,name+spatial,356.2,391.4,259.8027648925781,502.45556640625,391.4,polygon mean,ok
816,ŞİLE,KUMBABA,40957,0,717,422,1137,2,0,29.581136,41.166151,1.842,name+spatial,274.8,421.3,238.96826171875,600.0,421.3,polygon mean,ok
817,ŞİLE,KURFALLI,191919,0,50,236,285,1,0,29.832514,41.130791,4.74,name+spatial,472.5,449.1,276.5459289550781,600.0,449.1,polygon mean,ok
818,ŞİLE,KURNA,191963,16,201,37,253,1,0,29.371534,41.186828,13.469,name+spatial,333.8,397.6,233.3602294921875,600.0,397.6,polygon mean,ok
819,ŞİLE,MEŞRUTİYET,191889,2,262,109,364,9,0,29.564474,41.160266,3.317,name+spatial,395.6,442.3,344.41650390625,600.0,442.3,polygon mean,ok
820,ŞİLE,ORUÇOĞLU,191965,47,124,22,193,0,0,29.517201,41.052675,22.071,name+district,403.7,377.8,257.5562438964844,493.8568420410156,377.8,polygon mean,ok
821,ŞİLE,OSMANKÖY,191935,6,118,14,138,0,0,29.719977,41.077382,10.934,name+spatial,456.1,413.9,267.2244567871094,591.843994140625,413.9,polygon mean,ok
822,ŞİLE,OVACIK,191891,2,71,24,97,0,0,29.621856,41.110027,8.135,name+spatial,501.3,426.3,251.81619262695312,544.555908203125,426.3,polygon mean,ok
823,ŞİLE,SAHİLKÖY,191967,4,10,977,991,0,0,29.400491,41.180787,19.89,name+spatial,337.4,394.8,225.68869018554688,600.0,394.8,polygon mean,ok
824,ŞİLE,SATMAZLI,191893,3,196,42,241,0,0,29.545812,41.128882,8.471,name+spatial,279.6,416.6,263.6862487792969,500.4697265625,416.6,polygon mean,ok
825,ŞİLE,SOFULAR,191969,12,125,72,209,0,0,29.49043,41.165107,16.063,name+spatial,435.4,417.6,243.25820922851562,600.0,417.6,polygon mean,ok
826,ŞİLE,SOĞULLU,191921,68,59,8,135,0,0,29.824545,41.06703,17.367,name+spatial,497.9,508.6,316.34881591796875,784.7919311523438,508.6,polygon mean,ok
827,ŞİLE,SORTULLU,191937,0,48,4,52,0,0,29.736962,41.058289,6.377,name+spatial,301.8,476.9,301.82342529296875,590.377197265625,476.9,polygon mean,ok
828,ŞİLE,ŞUAYİPLİ,191923,37,69,125,231,0,0,29.79896,41.135667,10.481,name+spatial,489.4,487.4,351.0032653808594,600.0,487.4,polygon mean,ok
829,ŞİLE,TEKE,16816,3,226,36,265,0,0,29.63045,41.055088,36.069,name+spatial,442.8,435.8,253.11984252929688,577.3067016601562,435.8,polygon mean,ok
830,ŞİLE,ULUPELİT,191971,0,139,29,168,0,0,29.524121,41.085914,14.351,name+spatial,270.5,396.3,270.48236083984375,495.5744323730469,396.3,polygon mean,ok
831,ŞİLE,ÜVEZLİ,191973,5,161,84,250,0,0,29.445286,41.112022,16.268,name+spatial,343.5,362.5,281.4935607910156,456.5454406738281,362.5,polygon mean,ok
832,ŞİLE,YAKA,191939,0,85,18,103,0,0,29.635056,40.998524,19.594,name+district,502.4,465.6,274.73004150390625,629.8452758789062,465.6,polygon mean,ok
833,ŞİLE,YAYLALI,191941,0,48,9,56,1,0,29.680997,41.091891,7.675,name+spatial,454.1,388.4,271.7641906738281,507.9986267089844,388.4,polygon mean,ok
834,ŞİLE,YAZIMANAYIR,191943,4,107,11,122,0,0,29.688116,41.059084,13.353,name+spatial,370.3,375.9,267.2244567871094,546.3031616210938,375.9,polygon mean,ok
835,ŞİLE,YENİKÖY,191895,0,142,15,156,1,0,29.653961,41.110491,22.099,name+spatial,461.1,418.7,251.81619262695312,544.555908203125,418.7,polygon mean,ok
836,ŞİLE,YEŞİLVADİ,191945,5,111,20,136,0,0,29.487206,41.119362,16.213,name+spatial,482.0,401.0,264.3373718261719,489.64739990234375,401.0,polygon mean,ok
837,ŞİŞLİ,19.May,40685,389,190,49,90,437,101,,,,UNMATCHED,,,,,,none,no_geometry
838,ŞİŞLİ,BOZKURT,40687,480,377,32,148,710,31,28.983982,41.04946,0.182,name+district,372.8,372.8,372.7631530761719,372.7631530761719,372.8,polygon mean,ok
839,ŞİŞLİ,CUMHURİYET,40688,278,241,56,94,425,56,28.981863,41.055693,0.372,name+district,359.1,395.9,359.1146545410156,445.6313781738281,395.9,polygon mean,ok
840,ŞİŞLİ,DUATEPE,40689,264,291,18,69,496,8,28.980787,41.05339,0.139,name+district,372.8,390.8,359.1146545410156,425.193603515625,390.8,polygon mean,ok
841,ŞİŞLİ,ERGENEKON,40690,165,272,22,193,190,76,28.986198,41.048029,0.102,name+district,372.8,402.7,372.7631530761719,445.6313781738281,402.7,polygon mean,ok
842,ŞİŞLİ,ESENTEPE,40691,486,194,88,319,351,98,29.009396,41.073198,1.495,name+district,369.6,340.9,287.7975158691406,412.41607666015625,340.9,polygon mean,ok
843,ŞİŞLİ,ESKİŞEHİR,40692,502,523,97,510,595,17,28.98088,41.04523,0.186,name+district,389.6,405.0,372.7631530761719,432.37322998046875,405.0,polygon mean,ok
844,ŞİŞLİ,FERİKÖY,40693,383,377,88,148,693,7,28.979228,41.048987,0.247,name+district,372.8,410.1,372.7631530761719,432.37322998046875,410.1,polygon mean,ok
845,ŞİŞLİ,FULYA,40694,426,379,63,126,656,86,28.998176,41.062007,0.679,name+district,411.0,351.7,292.5301818847656,411.0306091308594,351.7,polygon mean,ok
846,ŞİŞLİ,GÜLBAHAR,40695,437,429,89,216,618,121,29.000066,41.072078,0.423,name+district,393.2,358.4,292.5301818847656,424.7151794433594,358.4,polygon mean,ok
847,ŞİŞLİ,HALASKARGAZİ,40698,230,91,34,55,261,39,28.988858,41.051504,0.098,name+district,445.6,409.2,372.7631530761719,445.6313781738281,409.2,polygon mean,ok
848,ŞİŞLİ,HALİDE EDİP ADIVAR,40696,240,454,90,210,537,37,28.977182,41.061636,0.35,name+district,406.0,392.0,332.3054504394531,470.4617614746094,392.0,polygon mean,ok
849,ŞİŞLİ,HALİL RIFAT PAŞA,40697,83,249,49,258,123,0,28.968713,41.058496,0.441,name+district,310.2,407.4,310.179931640625,506.06134033203125,407.4,polygon mean,ok
850,ŞİŞLİ,HARBİYE,40699,142,129,53,116,159,49,28.991397,41.044953,0.857,name+district,505.2,441.5,372.7631530761719,505.1543273925781,441.5,polygon mean,ok
851,ŞİŞLİ,İNÖNÜ,40711,411,320,56,470,270,47,28.984317,41.043302,0.175,name+district,389.6,381.2,372.7631530761719,389.62646484375,381.2,polygon mean,ok
852,ŞİŞLİ,İZZET PAŞA,40712,345,242,16,199,389,15,28.986326,41.069346,0.177,name+district,332.3,391.9,316.22711181640625,494.5291748046875,391.9,polygon mean,ok
853,ŞİŞLİ,KAPTANPAŞA,40701,49,30,22,54,23,24,28.974312,41.064621,0.317,name+district,470.5,423.2,310.179931640625,506.06134033203125,423.2,polygon mean,ok
854,ŞİŞLİ,KUŞTEPE,40702,993,701,66,1335,404,21,28.990952,41.072002,0.416,name+district,424.7,370.5,316.22711181640625,424.7151794433594,370.5,polygon mean,ok
855,ŞİŞLİ,MAHMUT ŞEVKET PAŞA,40703,606,502,40,335,795,18,28.965431,41.052589,0.331,name+district,415.8,397.6,310.179931640625,479.7355041503906,397.6,polygon mean,ok
856,ŞİŞLİ,MECİDİYEKÖY,40705,612,437,46,306,694,95,28.996224,41.070059,0.456,name+district,292.5,356.7,292.5301818847656,424.7151794433594,356.7,polygon mean,ok
857,ŞİŞLİ,MERKEZ,40706,839,451,89,301,1007,71,28.984538,41.06346,1.139,name+district,332.3,366.2,292.5301818847656,470.4617614746094,366.2,polygon mean,ok
858,ŞİŞLİ,MEŞRUTİYET,40707,600,300,41,96,764,81,28.991143,41.054996,0.3,name+district,386.8,395.1,359.1146545410156,445.6313781738281,395.1,polygon mean,ok
859,ŞİŞLİ,PAŞA,40708,682,618,221,891,623,7,28.972301,41.051888,0.747,name+district,425.2,398.4,310.179931640625,432.37322998046875,398.4,polygon mean,ok
860,ŞİŞLİ,TEŞVİKİYE,40709,449,369,58,145,656,75,28.99687,41.051893,0.477,name+district,462.0,426.4,386.8453369140625,461.97637939453125,426.4,polygon mean,ok
861,ŞİŞLİ,YAYLA,40710,510,321,118,553,391,5,28.975375,41.048485,0.237,name+district,425.2,428.8,425.193603515625,432.37322998046875,428.8,polygon mean,ok
862,TUZLA,AKFIRAT,40725,0,0,480,475,5,0,29.425278,40.944932,26.303,name+spatial,381.8,401.7,258.8077697753906,594.142578125,401.7,polygon mean,ok
863,TUZLA,ANADOLU,40730,0,40,160,193,7,0,29.366425,40.908192,1.37,name+spatial,443.8,387.4,283.4691467285156,462.2176513671875,387.4,polygon mean,ok
864,TUZLA,AYDINLI,40720,158,2730,2258,4130,844,172,29.350353,40.872932,16.253,name+district,354.6,394.0,271.31256103515625,486.1755065917969,394.0,polygon mean,ok
865,TUZLA,AYDINTEPE,40717,140,699,615,744,592,118,29.302509,40.855678,2.934,name+district,447.0,433.6,259.5801086425781,600.0,433.6,polygon mean,ok
866,TUZLA,CAMİ,40724,170,457,283,809,100,1,29.312561,40.817354,1.285,name+spatial,600.0,378.8,271.5632629394531,600.0,378.8,polygon mean,water
867,TUZLA,EVLİYA ÇELEBİ,40718,88,590,554,871,360,1,29.286963,40.839499,3.009,name+district,600.0,417.9,188.107177734375,600.0,417.9,polygon mean,water
868,TUZLA,FATİH,40731,0,61,271,303,29,0,29.347647,40.925177,2.746,name+spatial,367.4,322.7,259.7411804199219,374.7617492675781,322.7,polygon mean,ok
869,TUZLA,İÇMELER,40716,269,713,198,908,271,1,29.305621,40.846845,0.924,name+spatial,459.9,426.2,317.1594543457031,534.9096069335938,426.2,polygon mean,ok
870,TUZLA,İSTASYON,40723,301,398,664,894,469,0,29.32998,40.824324,4.938,name+spatial,405.8,389.3,271.5632629394531,600.0,389.3,polygon mean,ok
871,TUZLA,MESCİT,40732,13,41,638,625,67,0,29.341289,40.895755,4.27,name+spatial,348.3,337.6,286.5101623535156,400.1375732421875,337.6,polygon mean,ok
872,TUZLA,MİMAR SİNAN,40721,240,1582,490,1998,262,52,29.364217,40.837998,1.364,name+district,363.8,341.4,271.31256103515625,393.20098876953125,341.4,polygon mean,ok
873,TUZLA,ORHANLI,40728,81,89,1675,1693,148,4,29.356077,40.896217,8.358,name+spatial,338.5,356.1,267.0282897949219,443.7674560546875,356.1,polygon mean,ok
874,TUZLA,ORTA,40729,2,11,967,762,216,2,29.382144,40.894522,3.717,name+spatial,472.0,433.6,368.9537353515625,471.9849548339844,433.6,polygon mean,ok
875,TUZLA,POSTANE,40719,719,1416,1223,3061,288,9,29.284742,40.821098,6.311,name+spatial,600.0,387.5,208.06610107421875,600.0,387.5,polygon mean,water
876,TUZLA,ŞİFA,40722,234,1538,584,1844,483,29,29.357001,40.827859,1.932,name+district,371.2,349.5,277.2478332519531,385.8302917480469,349.5,polygon mean,ok
877,TUZLA,TEPEÖREN,40726,78,188,2515,2699,81,1,29.395856,40.917288,26.273,name+spatial,373.8,382.6,239.00439453125,486.1755065917969,382.6,polygon mean,ok
878,TUZLA,YAYLA,40715,387,583,740,1105,598,7,29.308607,40.832949,2.107,name+spatial,286.0,354.8,271.5632629394531,523.8139038085938,354.8,polygon mean,ok
879,ÜMRANİYE,ADEM YAVUZ,98684,390,927,342,1383,254,22,29.154397,41.020807,0.749,name+district,315.6,298.2,250.81100463867188,327.5506286621094,298.2,polygon mean,ok
880,ÜMRANİYE,ALTINŞEHİR,98685,180,1020,647,938,895,14,29.143481,41.012167,0.848,name+district,369.8,340.1,250.81100463867188,439.0697021484375,340.1,polygon mean,ok
881,ÜMRANİYE,ARMAĞANEVLER,98686,240,499,947,562,1002,122,29.113885,41.014992,1.116,name+district,426.3,396.9,242.0228729248047,442.43359375,396.9,polygon mean,ok
882,ÜMRANİYE,AŞAĞI DUDULLU,40742,111,845,408,1113,224,27,29.165335,41.023626,0.983,name+district,331.5,325.9,280.0712585449219,410.4481506347656,325.9,polygon mean,ok
883,ÜMRANİYE,ATAKENT,40748,24,548,416,656,290,42,29.107193,41.017043,0.958,name+district,442.0,382.1,242.0228729248047,444.6310119628906,382.1,polygon mean,ok
884,ÜMRANİYE,ATATÜRK,40735,366,518,465,519,770,60,29.09225,41.027479,0.758,name+district,319.5,359.1,260.2229309082031,469.8335876464844,359.1,polygon mean,ok
885,ÜMRANİYE,CEMİL MERİÇ,98688,325,2024,531,2618,241,21,29.14517,41.025486,1.648,name+district,374.1,321.8,250.81100463867188,374.10113525390625,321.8,polygon mean,ok
886,ÜMRANİYE,ÇAKMAK,40738,150,464,908,394,1071,57,29.126375,41.015048,0.86,name+district,407.7,376.1,242.0228729248047,455.7019958496094,376.1,polygon mean,ok
887,ÜMRANİYE,ÇAMLIK,98689,4,344,625,277,613,83,29.124167,41.002607,1.167,name+district,349.8,389.0,344.2242431640625,455.7019958496094,389.0,polygon mean,ok
888,ÜMRANİYE,DUMLUPINAR,98690,276,1674,517,2417,49,1,29.09295,41.04939,0.997,name+district,385.8,384.6,333.41412353515625,455.02191162109375,384.6,polygon mean,ok
889,ÜMRANİYE,ELMALIKENT,98691,90,1589,399,1816,220,42,29.096649,41.037274,1.201,name+district,260.2,332.4,260.2229309082031,391.73565673828125,332.4,polygon mean,ok
890,ÜMRANİYE,ESENEVLER,98692,74,473,610,374,727,56,29.091657,41.013439,0.63,name+district,444.2,444.1,422.0476989746094,464.2502746582031,444.1,polygon mean,ok
891,ÜMRANİYE,ESENKENT,98709,40,997,1017,1434,601,19,29.178846,40.998372,3.851,name+district,317.2,322.3,247.15719604492188,396.6802062988281,322.3,polygon mean,ok
892,ÜMRANİYE,ESENŞEHİR,40747,157,894,601,1077,553,22,29.16596,41.005043,1.704,name+district,300.0,303.2,247.15719604492188,396.6802062988281,303.2,polygon mean,ok
893,ÜMRANİYE,FATİH SULTAN MEHMET,98693,15,57,147,107,94,18,29.128719,41.037661,4.062,name+district,268.4,338.9,242.0228729248047,422.71051025390625,338.9,polygon mean,ok
894,ÜMRANİYE,HEKİMBAŞI,40744,197,1140,360,1678,18,1,29.09813,41.059277,1.647,name+district,439.3,389.6,292.1919860839844,528.5159301757812,389.6,polygon mean,ok
895,ÜMRANİYE,HUZUR,98694,37,798,395,1089,137,4,29.16133,41.029301,0.62,name+district,276.2,310.7,276.16522216796875,336.3133239746094,310.7,polygon mean,ok
896,ÜMRANİYE,IHLAMURKUYU,40745,398,846,402,1249,379,18,29.135832,41.024571,1.376,name+district,280.0,347.9,279.9715270996094,407.6872863769531,347.9,polygon mean,ok
897,ÜMRANİYE,İNKILAP,40737,240,1498,755,2020,379,94,29.112073,41.044028,2.058,name+district,329.6,319.6,260.2229309082031,363.08746337890625,319.6,polygon mean,ok
898,ÜMRANİYE,İSTİKLAL,40739,103,918,827,505,1266,77,29.100433,41.018597,1.006,name+district,444.6,382.5,276.9408874511719,444.6310119628906,382.5,polygon mean,ok
899,ÜMRANİYE,KAZIM KARABEKİR,40743,562,1465,402,2243,183,3,29.105471,41.041965,0.811,name+district,329.6,320.6,260.2229309082031,363.08746337890625,320.6,polygon mean,ok
900,ÜMRANİYE,MADENLER,98695,5,397,532,621,276,37,29.183922,41.01187,0.917,name+district,292.4,315.1,292.3827819824219,340.1448059082031,315.1,polygon mean,ok
901,ÜMRANİYE,MEHMET AKİF,98696,5,165,507,136,375,166,29.137636,41.0075,0.742,name+district,369.8,374.6,304.7285461425781,439.0697021484375,374.6,polygon mean,ok
902,ÜMRANİYE,NAMIK KEMAL,40736,366,631,553,656,862,32,29.090568,41.020434,0.814,name+district,444.2,406.1,319.5351257324219,464.2502746582031,406.1,polygon mean,ok
903,ÜMRANİYE,NECİP FAZIL,98699,30,1163,790,1362,541,80,29.17299,41.018777,1.64,name+district,328.1,331.2,280.0712585449219,410.4481506347656,331.2,polygon mean,ok
904,ÜMRANİYE,PARSELLER,98700,2,679,641,1083,222,17,29.153814,41.030676,1.002,name+district,265.6,292.1,265.60247802734375,327.5506286621094,292.1,polygon mean,ok
905,ÜMRANİYE,SARAY,98701,43,71,254,293,40,35,29.116851,41.033265,1.799,name+district,330.1,313.2,242.0228729248047,363.08746337890625,313.2,polygon mean,ok
906,ÜMRANİYE,SİTE,98702,276,610,570,986,349,121,29.116,41.008878,0.768,name+district,442.4,430.6,407.6872863769531,455.7019958496094,430.6,polygon mean,ok
907,ÜMRANİYE,ŞERİFALİ,98703,7,280,679,508,391,67,29.148067,40.999651,1.229,name+district,380.7,356.4,290.6503601074219,410.2487487792969,356.4,polygon mean,ok
908,ÜMRANİYE,TANTAVİ,98704,36,200,191,166,234,27,29.087262,41.030905,0.559,name+district,469.8,409.9,340.8852233886719,469.8335876464844,409.9,polygon mean,ok
909,ÜMRANİYE,TATLISU,98705,8,260,421,279,221,189,29.133466,41.001792,1.02,name+district,384.7,401.5,349.7600402832031,455.7019958496094,401.5,polygon mean,ok
910,ÜMRANİYE,TEPEÜSTÜ,98706,201,499,225,544,364,17,29.132829,41.016582,0.426,name+district,349.1,367.2,312.9753112792969,439.0697021484375,367.2,polygon mean,ok
911,ÜMRANİYE,TOPAĞACI,98707,260,2051,611,2868,54,0,29.10002,41.051942,1.293,name+district,333.4,370.6,316.25048828125,455.02191162109375,370.6,polygon mean,ok
912,ÜMRANİYE,YAMANEVLER,98708,163,352,334,404,434,11,29.105869,41.026576,0.723,name+district,276.9,284.7,242.0228729248047,327.1044006347656,284.7,polygon mean,ok
913,ÜMRANİYE,YUKARI DUDULLU,40741,67,1383,856,1524,762,20,29.155706,41.009996,1.785,name+district,276.9,303.5,250.81100463867188,380.6953430175781,303.5,polygon mean,ok
914,ÜSKÜDAR,ACIBADEM,40778,268,412,146,92,690,44,29.054214,41.007323,1.61,name+district,532.4,461.8,401.44842529296875,532.43408203125,461.8,polygon mean,ok
915,ÜSKÜDAR,AHMEDİYE,98664,203,324,69,143,450,3,29.016457,41.018515,0.23,name+district,429.8,439.6,425.84307861328125,463.26666259765625,439.6,polygon mean,ok
916,ÜSKÜDAR,ALTUNİZADE,40781,173,461,195,353,413,63,29.044214,41.018343,1.767,name+district,425.4,420.8,291.8312072753906,468.9859313964844,420.8,polygon mean,ok
917,ÜSKÜDAR,AZİZ MAHMUT HÜDAYİ,98665,416,348,62,394,428,4,29.011712,41.022506,0.341,name+district,600.0,479.7,425.84307861328125,600.0,479.7,polygon mean,water
918,ÜSKÜDAR,BAHÇELİEVLER,40785,569,1254,417,1944,295,1,29.079679,41.053391,1.587,name+district,398.3,418.9,352.1539611816406,505.88568115234375,418.9,polygon mean,ok
919,ÜSKÜDAR,BARBAROS,40786,181,400,60,270,349,22,29.031407,41.012486,1.479,name+district,412.7,415.7,380.3538513183594,439.7359619140625,415.7,polygon mean,ok
920,ÜSKÜDAR,BEYLERBEYİ,40787,540,215,157,773,139,0,29.046538,41.041814,1.144,name+district,516.1,514.3,480.8228759765625,600.0,514.3,polygon mean,ok
921,ÜSKÜDAR,BULGURLU,40788,124,1076,160,386,928,46,29.079245,41.01835,0.895,name+district,464.3,466.3,437.1014709472656,503.3627624511719,466.3,polygon mean,ok
922,ÜSKÜDAR,BURHANİYE,40789,501,831,332,1153,510,1,29.05266,41.028774,1.555,name+district,406.4,460.1,291.8312072753906,574.5404052734375,460.1,polygon mean,ok
923,ÜSKÜDAR,CUMHURİYET,40790,230,1119,523,460,1390,22,29.080667,41.010827,0.862,name+district,465.8,469.3,444.1878967285156,503.3627624511719,469.3,polygon mean,ok
924,ÜSKÜDAR,ÇENGELKÖY,98666,713,847,259,1432,384,3,29.059948,41.05105,1.665,name+district,492.4,491.4,428.9755554199219,573.4522094726562,491.4,polygon mean,ok
925,ÜSKÜDAR,FERAH,40794,204,775,315,815,479,0,29.072437,41.033003,1.076,name+district,455.6,474.1,436.8485107421875,532.9100952148438,474.1,polygon mean,ok
926,ÜSKÜDAR,GÜZELTEPE,40797,423,727,251,1092,308,1,29.069976,41.049894,1.021,name+district,446.2,449.5,365.2243347167969,532.9100952148438,449.5,polygon mean,ok
927,ÜSKÜDAR,İCADİYE,40802,685,580,97,478,883,1,29.034259,41.028517,0.487,name+district,440.6,457.5,291.8312072753906,522.4307861328125,457.5,polygon mean,ok
928,ÜSKÜDAR,KANDİLLİ,40806,211,279,86,554,22,0,29.060906,41.069024,1.216,name+district,583.1,525.9,428.9755554199219,600.0,525.9,polygon mean,ok
929,ÜSKÜDAR,KISIKLI,40809,256,991,315,938,611,13,29.071078,41.024949,1.506,name+district,454.8,488.3,436.8485107421875,574.5404052734375,488.3,polygon mean,ok
930,ÜSKÜDAR,KİRAZLITEPE,40808,733,580,191,1361,143,0,29.061555,41.03919,0.693,name+district,545.0,538.7,516.0589599609375,574.5404052734375,538.7,polygon mean,ok
931,ÜSKÜDAR,KULELİ,40810,251,188,36,461,14,0,29.058932,41.059331,0.724,name+district,573.5,505.1,428.9755554199219,583.1425170898438,505.1,polygon mean,ok
932,ÜSKÜDAR,KUZGUNCUK,40811,304,574,184,935,127,0,29.036645,41.033462,1.504,name+district,522.4,470.7,291.8312072753906,600.0,470.7,polygon mean,ok
933,ÜSKÜDAR,KÜÇÜKÇAMLICA,98667,243,790,458,1267,222,2,29.063931,41.015216,2.447,name+district,471.9,488.0,406.4008483886719,540.9544067382812,488.0,polygon mean,ok
934,ÜSKÜDAR,KÜÇÜKSU,40812,291,904,239,1056,377,1,29.070905,41.065679,1.626,name+district,505.9,434.6,352.1539611816406,505.88568115234375,434.6,polygon mean,ok
